No,,name,address,경도,위도,상태
1,100,동의병원,부산광역시 부산진구 양정로 62,129.077202112028,35.1696661883191,정좌표
2,101,춘해병원,부산광역시 부산진구 중앙대로 605,129.058381247199,35.1469504001506,정좌표
3,102,사상구보건소,부산광역시 사상구 감전동 138-8,128.991346078118,35.1523584141377,정좌표
4,103,부산보훈병원,부산광역시 사상구 백양대로 420 (주례동),129.006253459353,35.1536179351034,정좌표
5,104,좋은삼선병원,부산광역시 사상구 가야대로 326,129.008245124381,35.1504441718674,정좌표
6,105,사하구보건소,부산광역시 사하구 하신번영로127번길 2(신평동),128.959550998667,35.0941548835296,정좌표
7,106,수영구보건소,부산광역시 수영구 광안1동 661-1번지,129.113579795662,35.1625859841666,정좌표
8,107,좋은강안병원,부산광역시 수영구 수영로 493,129.110362019204,35.1497755449264,정좌표
9,108,BHS한서병원,부산광역시 수영구 수영로 615,129.112919006781,35.1611389174192,정좌표
10,109,연제구보건소,부산광역시 연제구 연산2동 연제로 2(연산2동 1555),129.079111855724,35.1767965980589,정좌표
11,110,부산광역시의료원,부산광역시 연제구 월드컵대로 359,129.060052908878,35.1874189198586,정좌표
12,111,영도구보건소,"부산광역시 영도구 청학동(청학제2동) 48-3, 영도구청 보건소동",129.067987930884,35.0912465009688,정좌표
13,112,영도병원,부산광역시 영도구 태종로 85,129.04052438183,35.0922399518163,정좌표
14,113,해동병원,부산광역시 영도구 태종로 133(봉래동 3가),129.043862976089,35.0919360104061,정좌표
15,114,해운대구보건소,부산광역시 해운대구 좌2동 1339,129.178930569969,35.1639662759848,정좌표
16,115,해운대백병원,부산광역시 해운대로875,129.182164512756,35.1732598300031,정좌표
17,116,해운대부민병원,부산광역시 해운대로584,129.155654048931,35.1614209655027,정좌표
18,117,달서구보건소,대구광역시 달서구 월성동(월성2동) 281 달서구청,128.532970173798,35.8297169511796,정좌표
19,118,계명대학교 동산병원,대구광역시 달서구 달구벌대로 1035,128.480132006845,35.8538850797454,정좌표
20,119,삼일병원,대구광역시 달서구 월배로 436,128.552840816355,35.8329124866357,인근좌표
21,120,구병원,대구광역시 달서구 감삼북길 141,128.541382922754,35.8506819425412,정좌표
22,121,세강병원,대구광역시 달서구 구마로 220,128.551694328377,35.8366426783189,정좌표
23,122,W병원,대구광역시 달서구 달구벌대로 1632,128.54496760776,35.8526432871796,정좌표
